,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
わ,若園1～5丁目,月曜日・木曜日,火曜日,第3火曜日
あ,青葉台西1～6丁目,火曜日・金曜日,月曜日,第1火曜日
,青葉台東1～2丁目,火曜日・金曜日,月曜日,第1火曜日
,青葉台南1～3丁目,火曜日・金曜日,月曜日,第1火曜日
,赤岩町,火曜日・金曜日,木曜日,第1木曜日
,赤崎町（一部）,月曜日・木曜日,金曜日,第2水曜日
,赤崎町（一部）,火曜日・金曜日,月曜日,第2水曜日
,赤島町,火曜日・金曜日,木曜日,第1金曜日
,大字蜑住,火曜日・金曜日,月曜日,第1水曜日
,大字有毛,火曜日・金曜日,月曜日,第1水曜日
,大字安瀬,火曜日・金曜日,月曜日,第2水曜日
,大字安屋,火曜日・金曜日,月曜日,第1水曜日
,今光1～3丁目,火曜日・金曜日,木曜日,第1金曜日
,栄盛川町（一部）,月曜日・木曜日,金曜日,第2火曜日
,栄盛川町（一部）,火曜日・金曜日,木曜日,第2火曜日
,老松1～2丁目,月曜日・木曜日,火曜日,第2火曜日
,大池町,火曜日・金曜日,木曜日,第1金曜日
,大井戸町（一部）,月曜日・木曜日,火曜日,第2火曜日
,大井戸町（一部）,火曜日・金曜日,木曜日,第2火曜日
,大谷町,火曜日・金曜日,木曜日,第2火曜日
,大字大鳥居,火曜日・金曜日,月曜日,第1火曜日
,大字小竹,火曜日・金曜日,月曜日,第1水曜日
,大字乙丸,火曜日・金曜日,月曜日,第1水曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
か,片山1～3丁目,火曜日・金曜日,木曜日,第1木曜日
,上原町（一部）,月曜日・木曜日,金曜日,第2水曜日
,上原町（一部）,火曜日・金曜日,月曜日,第2水曜日
,上原町（一部）,火曜日・金曜日,木曜日,第2水曜日
,鴨生田1～4丁目,火曜日・金曜日,月曜日,第1水曜日
,北浜1～2丁目,月曜日・木曜日,火曜日,第2火曜日
,北湊町（一部）,月曜日・木曜日,金曜日,第2火曜日
,北湊町（一部）,月曜日・木曜日,火曜日,第2火曜日
,響南町,月曜日・木曜日,金曜日,第2水曜日
,くきのうみ中央,火曜日・金曜日,木曜日,第1金曜日
,久岐の浜,火曜日・金曜日,木曜日,第2月曜日
,大字小石,火曜日・金曜日,月曜日,第2水曜日
,小石本村町（一部）,月曜日・木曜日,金曜日,第2水曜日
,小石本村町（一部）,火曜日・金曜日,月曜日,第2水曜日
,小糸町,火曜日・金曜日,月曜日,第2水曜日
,大字小敷,火曜日・金曜日,月曜日,第1水曜日
,小敷ひびきの1～3丁目,火曜日・金曜日,月曜日,第1水曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
さ,桜町,月曜日・木曜日,火曜日,第2火曜日
,迫田町,火曜日・金曜日,月曜日,第2水曜日
,大字塩屋,火曜日・金曜日,月曜日,第1水曜日
,塩屋1～4丁目,火曜日・金曜日,月曜日,第1水曜日
,下原町（一部）,月曜日・木曜日,金曜日,第2水曜日
,下原町（一部）,火曜日・金曜日,月曜日,第2水曜日
,新大谷町,火曜日・金曜日,木曜日,第2火曜日
,大字修多羅,火曜日・金曜日,木曜日,第2月曜日
,修多羅1～3丁目,火曜日・金曜日,木曜日,第2月曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
た,大字高須,火曜日・金曜日,月曜日,第1月曜日
,高須北1～3丁目,火曜日・金曜日,月曜日,第1月曜日
,高須西1丁目,火曜日・金曜日,月曜日,第1月曜日
,高須西2丁目（1番）,月曜日・木曜日,金曜日,第1月曜日
,高須西2丁目（2～8番）,火曜日・金曜日,月曜日,第1月曜日
,高須東1～4丁目,月曜日・木曜日,火曜日,第1月曜日
,高須南1～5丁目,月曜日・木曜日,火曜日,第1月曜日
,大字竹並,火曜日・金曜日,月曜日,第1水曜日
,棚田町,火曜日・金曜日,月曜日,第2水曜日
,童子丸1～2丁目,火曜日・金曜日,木曜日,第1木曜日
,大字頓田,火曜日・金曜日,月曜日,第1水曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
な,中川町,月曜日・木曜日,火曜日,第2月曜日
,中畑町,火曜日・金曜日,月曜日,第2水曜日
,波打町,月曜日・木曜日,金曜日,第2火曜日
,西小石町,月曜日・木曜日,金曜日,第2水曜日
,西園町（一部）,月曜日・木曜日,火曜日,第2火曜日
,西園町（一部）,火曜日・金曜日,木曜日,第2火曜日
,西天神町,火曜日・金曜日,木曜日,第1木曜日
,西畑町,火曜日・金曜日,木曜日,第2火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
は,白山1丁目（一部）,月曜日・木曜日,火曜日,第2月曜日
,白山1丁目（一部）,火曜日・金曜日,木曜日,第2月曜日
,白山2～3丁目,火曜日・金曜日,木曜日,第2月曜日
,大字畠田,火曜日・金曜日,月曜日,第1水曜日
,畠田1～2丁目,火曜日・金曜日,木曜日,第1水曜日
,畠田3丁目,火曜日・金曜日,月曜日,第1水曜日
,畑谷町,火曜日・金曜日,木曜日,第2火曜日
,花野路1～3丁目,火曜日・金曜日,月曜日,第1水曜日
,浜町1～3丁目,月曜日・木曜日,火曜日,第2月曜日
,大字払川,火曜日・金曜日,月曜日,第1水曜日
,原町,月曜日・木曜日,金曜日,第2水曜日
,東小石町,月曜日・木曜日,金曜日,第2水曜日
,東畑町,火曜日・金曜日,木曜日,第2火曜日
,東二島1～5丁目,火曜日・金曜日,木曜日,第1木曜日
,ひびきの,火曜日・金曜日,月曜日,第1水曜日
,ひびきの南1～2丁目,火曜日・金曜日,月曜日,第1水曜日
,響町1丁目,火曜日・金曜日,月曜日,第2水曜日
,深町1丁目（一部）,月曜日・木曜日,金曜日,第2火曜日
,深町1丁目（一部）,火曜日・金曜日,木曜日,第2火曜日
,深町2丁目（一部）,月曜日・木曜日,金曜日,第2火曜日
,深町2丁目（一部）,火曜日・金曜日,木曜日,第2火曜日
,藤ノ木1～3丁目,火曜日・金曜日,木曜日,第1金曜日
,大字二島,火曜日・金曜日,木曜日,第1木曜日
,二島1～6丁目,火曜日・金曜日,木曜日,第1木曜日
,古前1～2丁目,火曜日・金曜日,木曜日,第1金曜日
,本町1～3丁目,月曜日・木曜日,火曜日,第2月曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
ま,南二島1・2・4丁目,火曜日・金曜日,木曜日,第1木曜日
,宮前町,火曜日・金曜日,月曜日,第2水曜日
,宮丸1～2丁目,火曜日・金曜日,木曜日,第1金曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
や,山手町,火曜日・金曜日,木曜日,第2月曜日
,山ノ堂町,火曜日・金曜日,木曜日,第2火曜日
,百合野町,火曜日・金曜日,木曜日,第1金曜日
,用勺町,火曜日・金曜日,木曜日,第1金曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
わ,和田町,火曜日・金曜日,木曜日,第1金曜日
あ,荒手1～2丁目,火曜日・金曜日,木曜日,第3木曜日
,荒生田1～3丁目,火曜日・金曜日,木曜日,第3金曜日
,石坪町,火曜日・金曜日,木曜日,第3水曜日
,猪倉町,火曜日・金曜日,木曜日,第4月曜日
,祝町1～2丁目,火曜日・金曜日,木曜日,第3金曜日
,枝光1～5丁目,火曜日・金曜日,木曜日,第3木曜日
,枝光本町,火曜日・金曜日,木曜日,第3木曜日
,大字大蔵,火曜日・金曜日,木曜日,第4月曜日
,大蔵1～3丁目,火曜日・金曜日,木曜日,第4月曜日
,大谷1～2丁目,火曜日・金曜日,木曜日,第4水曜日
,大平町,火曜日・金曜日,木曜日,第3水曜日
,大宮町,火曜日・金曜日,木曜日,第3木曜日
,大字尾倉,火曜日・金曜日,月曜日,第4水曜日
,尾倉1～3丁目,火曜日・金曜日,月曜日,第4火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
か,勝山1～2丁目,火曜日・金曜日,木曜日,第4月曜日
,上本町1～2丁目,火曜日・金曜日,木曜日,第3金曜日
,神山町,火曜日・金曜日,月曜日,第4水曜日
,河内1～3丁目,月曜日・木曜日,金曜日,第4月曜日
,川淵町,火曜日・金曜日,木曜日,第3水曜日
,祇園1～4丁目,火曜日・金曜日,月曜日,第4水曜日
,祇園原町,火曜日・金曜日,月曜日,第4水曜日
,清田1丁目(一部）,火曜日・金曜日,月曜日,第3水曜日
,清田1丁目（一部）,火曜日・金曜日,木曜日,第3水曜日
,清田2～4丁目,火曜日・金曜日,月曜日,第3水曜日
,景勝町,火曜日・金曜日,木曜日,第4月曜日
,大字小熊野,火曜日・金曜日,月曜日,第3水曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
さ,山路1～2丁目,火曜日・金曜日,木曜日,第3水曜日
,山路1丁目（一部）,火曜日・金曜日,月曜日,第3水曜日
,山路松尾町,火曜日・金曜日,月曜日,第3水曜日
,山王1～4丁目,火曜日・金曜日,木曜日,第3金曜日
,昭和1～2丁目,火曜日・金曜日,木曜日,第3水曜日
,昭和3丁目,火曜日・金曜日,月曜日,第3水曜日
,白川町,火曜日・金曜日,木曜日,第3木曜日
,末広町,火曜日・金曜日,木曜日,第4月曜日
,諏訪1～2丁目,火曜日・金曜日,木曜日,第3木曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
た,高見1～5丁目,火曜日・金曜日,木曜日,第3金曜日
,竹下町,火曜日・金曜日,木曜日,第3水曜日
,田代町,月曜日・木曜日,金曜日,第4月曜日
,茶屋町,火曜日・金曜日,木曜日,第3水曜日
,中央1～3丁目,火曜日・金曜日,木曜日,第4月曜日
,槻田1～2丁目,火曜日・金曜日,月曜日,第3水曜日
,天神町,火曜日・金曜日,月曜日,第4水曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
な,中尾1～3丁目,火曜日・金曜日,木曜日,第3金曜日
,中畑1～2丁目,火曜日・金曜日,木曜日,第3水曜日
,西台良町,火曜日・金曜日,月曜日,第4水曜日
,西本町1～4丁目,火曜日・金曜日,月曜日,第4火曜日
,西丸山町,火曜日・金曜日,木曜日,第4月曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
は,羽衣町,火曜日・金曜日,木曜日,第4月曜日
,八王寺町,火曜日・金曜日,木曜日,第3金曜日
,花尾町,火曜日・金曜日,月曜日,第4水曜日
,春の町1～5丁目,火曜日・金曜日,月曜日,第4火曜日
,東田1～5丁目,火曜日・金曜日,木曜日,第3木曜日
,東台良町,火曜日・金曜日,月曜日,第4水曜日
,東鉄町,火曜日・金曜日,木曜日,第3金曜日
,東丸山町,火曜日・金曜日,木曜日,第4月曜日
,東山1～2丁目,火曜日・金曜日,木曜日,第3金曜日
,日の出1～3丁目,火曜日・金曜日,木曜日,第3木曜日
,平野1～3丁目,火曜日・金曜日,月曜日,第4火曜日
,藤見町,火曜日・金曜日,木曜日,第3金曜日
,帆柱1～5丁目,火曜日・金曜日,月曜日,第4水曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
ま,大字前田,火曜日・金曜日,月曜日,第4水曜日
,前田1～3丁目,火曜日・金曜日,月曜日,第4火曜日
,松尾町,火曜日・金曜日,月曜日,第3水曜日
,宮田町,火曜日・金曜日,木曜日,第3木曜日
,宮の町1～2丁目,火曜日・金曜日,木曜日,第3金曜日
,桃園1～4丁目,火曜日・金曜日,月曜日,第4水曜日
,桃園3～4丁目（一部）,火曜日・金曜日,火曜日,第4水曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
ゆ,豊町,火曜日・金曜日,木曜日,第4月曜日
あ,相生町,月曜日・木曜日,火曜日,第3水曜日
,青山1～3丁目,月曜日・木曜日,火曜日,第1木曜日
,大字浅川,月曜日・木曜日,金曜日,第4金曜日
,浅川1～2丁目,月曜日・木曜日,金曜日,第4金曜日
,浅川学園台1～2丁目,月曜日・木曜日,金曜日,第4金曜日
,浅川学園台3～4丁目,月曜日・木曜日,金曜日,第4木曜日
,浅川台1～3丁目,月曜日・木曜日,金曜日,第4金曜日
,浅川日の峯1～4丁目,月曜日・木曜日,金曜日,第4金曜日
,浅川町,月曜日・木曜日,金曜日,第2木曜日
,大字穴生,月曜日・木曜日,金曜日,第3火曜日
,穴生1～4丁目,月曜日・木曜日,火曜日,第1金曜日
,池田1～3丁目,火曜日・金曜日,月曜日,第4木曜日
,石坂1～3丁目,火曜日・金曜日,月曜日,第4火曜日
,泉ケ浦1～3丁目,月曜日・木曜日,金曜日,第2金曜日
,医生ケ丘,月曜日・木曜日,金曜日,第2木曜日
,市瀬1～3丁目,月曜日・木曜日,火曜日,第3水曜日
,岩崎1～4丁目,火曜日・金曜日,月曜日,第4水曜日
,上の原1～4丁目,月曜日・木曜日,金曜日,第3木曜日
,大字永犬丸,月曜日・木曜日,金曜日,第3月曜日
,永犬丸1～5丁目,月曜日・木曜日,金曜日,第3月曜日
,永犬丸西町1～4丁目,月曜日・木曜日,金曜日,第3月曜日
,永犬丸東町1～3丁目,月曜日・木曜日,金曜日,第3火曜日
,永犬丸南町1～5丁目,月曜日・木曜日,金曜日,第3月曜日
,大浦1～3丁目,月曜日・木曜日,金曜日,第2木曜日
,大畑町,月曜日・木曜日,火曜日,第1火曜日
,大平1丁目,月曜日・木曜日,金曜日,第4月曜日
,大平2丁目（一部）,月曜日・木曜日,金曜日,第4月曜日
,大平2丁目（一部）,火曜日・金曜日,月曜日,第4月曜日
,大平3丁目,火曜日・金曜日,月曜日,第4月曜日
,大平台,月曜日・木曜日,金曜日,第3金曜日
,岡田町,月曜日・木曜日,火曜日,第1水曜日
,沖田1～5丁目,月曜日・木曜日,金曜日,第3火曜日
,御開1～5丁目,月曜日・木曜日,火曜日,第2月曜日
,折尾1～5丁目,月曜日・木曜日,金曜日,第2水曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
か,春日台1～6丁目,月曜日・木曜日,金曜日,第3金曜日
,香月中央1～5丁目,火曜日・金曜日,月曜日,第4火曜日
,香月西1～4丁目,火曜日・金曜日,月曜日,第4水曜日
,上香月1～4丁目,火曜日・金曜日,月曜日,第4火曜日
,上上津役1～6丁目,月曜日・木曜日,火曜日,第3木曜日
,岸の浦1～2丁目,月曜日・木曜日,火曜日,第1水曜日
,北鷹見町,月曜日・木曜日,金曜日,第2水曜日
,吉祥寺町,火曜日・金曜日,月曜日,第4火曜日
,貴船台,月曜日・木曜日,火曜日,第2火曜日
,京良城町,月曜日・木曜日,火曜日,第1火曜日
,楠北1～3丁目,火曜日・金曜日,月曜日,第4水曜日
,楠木1～2丁目,月曜日・木曜日,金曜日,第2火曜日
,大字楠橋,火曜日・金曜日,月曜日,第4水曜日
,楠橋上方1～2丁目,火曜日・金曜日,月曜日,第4水曜日
,楠橋下方1～3丁目,火曜日・金曜日,月曜日,第4水曜日
,楠橋西1～3丁目,火曜日・金曜日,月曜日,第4水曜日
,楠橋東1～2丁目,火曜日・金曜日,月曜日,第4木曜日
,楠橋南1～2丁目,火曜日・金曜日,月曜日,第4木曜日
,楠橋南3丁目,火曜日・金曜日,木曜日,第4木曜日
,熊手1～3丁目,火曜日・金曜日,月曜日,第1火曜日
,熊西1～2丁目,月曜日・木曜日,火曜日,第1木曜日
,黒崎1～5丁目,火曜日・金曜日,月曜日,第1月曜日
,黒崎城石,火曜日・金曜日,月曜日,第1月曜日
,皇后崎町,月曜日・木曜日,火曜日,第1木曜日
,河桃町,月曜日・木曜日,火曜日,第1火曜日
,紅梅1～2丁目,火曜日・金曜日,月曜日,第1月曜日
,紅梅3～4丁目,月曜日・木曜日,火曜日,第1月曜日
,光明1～2丁目,月曜日・木曜日,金曜日,第2火曜日
,小鷺田町,月曜日・木曜日,火曜日,第1水曜日
,大字小嶺,月曜日・木曜日,火曜日,第4月曜日
,小嶺1丁目,火曜日・金曜日,月曜日,第4月曜日
,小嶺2丁目（一部）,月曜日・木曜日,火曜日,第4月曜日
,小嶺2丁目（一部）,火曜日・金曜日,月曜日,第4月曜日
,小嶺3丁目,月曜日・木曜日,火曜日,第4月曜日
,小嶺台1～4丁目,火曜日・金曜日,月曜日,第4月曜日
,大字木屋瀬,火曜日・金曜日,月曜日,第4金曜日
,木屋瀬1～5丁目,火曜日・金曜日,月曜日,第4金曜日
,木屋瀬東1丁目（一部）,火曜日・金曜日,月曜日,第4金曜日
,木屋瀬東1丁目（一部）,火曜日・金曜日,木曜日,第4金曜日
,木屋瀬東2～4丁目,火曜日・金曜日,木曜日,第4金曜日
,大字金剛,火曜日・金曜日,木曜日,第4木曜日
,金剛1～4丁目,火曜日・金曜日,木曜日,第4木曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
さ,幸神1～4丁目,月曜日・木曜日,火曜日,第1水曜日
,桜ケ丘町,月曜日・木曜日,火曜日,第1木曜日
,大字笹田,火曜日・金曜日,木曜日,第4金曜日
,さつき台1～2丁目,月曜日・木曜日,金曜日,第2金曜日
,里中1～3丁目,月曜日・木曜日,金曜日,第3月曜日
,三ケ森1～4丁目,月曜日・木曜日,金曜日,第3金曜日
,下上津役1～4丁目,月曜日・木曜日,金曜日,第3金曜日
,下上津役元町,月曜日・木曜日,金曜日,第3金曜日
,下畑町（一部）,火曜日・金曜日,月曜日,第4木曜日
,下畑町（一部）,火曜日・金曜日,木曜日,第4木曜日
,自由ケ丘,月曜日・木曜日,金曜日,第2木曜日
,松寿山1～3丁目,月曜日・木曜日,金曜日,第2金曜日
,白岩町,火曜日・金曜日,月曜日,第4火曜日
,陣原1～5丁目,月曜日・木曜日,火曜日,第1金曜日
,陣山1丁目（一部）,月曜日・木曜日,火曜日,第1月曜日
,陣山1丁目（一部）,火曜日・金曜日,月曜日,第1月曜日
,陣山2丁目（一部）,月曜日・木曜日,火曜日,第1月曜日
,陣山2丁目（一部）,火曜日・金曜日,月曜日,第1月曜日
,陣山3丁目,月曜日・木曜日,火曜日,第1月曜日
,菅原町,火曜日・金曜日,月曜日,第1水曜日
,瀬板1～2丁目,月曜日・木曜日,火曜日,第2金曜日
,清納1～2丁目,月曜日・木曜日,火曜日,第1火曜日
,星和町,月曜日・木曜日,火曜日,第2火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
た,大膳1～2丁目,月曜日・木曜日,金曜日,第2水曜日
,高江1～5丁目,火曜日・金曜日,月曜日,第4水曜日
,鷹の巣1～3丁目,月曜日・木曜日,火曜日,第1金曜日
,鷹見台1～4丁目,月曜日・木曜日,金曜日,第3月曜日
,竹末1～2丁目,月曜日・木曜日,火曜日,第3水曜日
,田町1～2丁目,火曜日・金曜日,月曜日,第1月曜日
,茶売町,月曜日・木曜日,火曜日,第1水曜日
,茶屋の原1～4丁目,火曜日・金曜日,月曜日,第4木曜日
,千代1～5丁目,火曜日・金曜日,月曜日,第4火曜日
,千代ケ崎1～3丁目,月曜日・木曜日,火曜日,第4木曜日
,築地町,火曜日・金曜日,月曜日,第1月曜日
,筒井町,月曜日・木曜日,火曜日,第1水曜日
,鉄王1～2丁目,月曜日・木曜日,火曜日,第3水曜日
,鉄竜1～2丁目,月曜日・木曜日,火曜日,第1木曜日
,東筑1～2丁目,月曜日・木曜日,金曜日,第2水曜日
,塔野1～3丁目,月曜日・木曜日,金曜日,第3金曜日
,洞北町,月曜日・木曜日,火曜日,第2月曜日
,友田1～3丁目,月曜日・木曜日,金曜日,第2火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
な,長崎町,月曜日・木曜日,金曜日,第2水曜日
,中須1丁目,月曜日・木曜日,火曜日,第2金曜日
,中須2丁目,月曜日・木曜日,金曜日,第2金曜日
,中の原1～3丁目,月曜日・木曜日,金曜日,第3木曜日
,鳴水町,月曜日・木曜日,火曜日,第1火曜日
,西王子町,月曜日・木曜日,火曜日,第1水曜日
,西折尾町,月曜日・木曜日,金曜日,第2水曜日
,西川頭町,月曜日・木曜日,火曜日,第1火曜日
,西神原町,月曜日・木曜日,火曜日,第1火曜日
,西鳴水1～2丁目,月曜日・木曜日,火曜日,第1火曜日
,西曲里町,月曜日・木曜日,火曜日,第1水曜日
,大字野面,火曜日・金曜日,木曜日,第4金曜日
,野面1～2丁目,火曜日・金曜日,木曜日,第4金曜日
,則松1～7丁目,月曜日・木曜日,金曜日,第2金曜日
,則松東1～2丁目,月曜日・木曜日,金曜日,第2金曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
は,萩原1～3丁目,月曜日・木曜日,火曜日,第1木曜日
,大字畑,火曜日・金曜日,木曜日,第4木曜日
,馬場山,火曜日・金曜日,月曜日,第4木曜日
,馬場山西,火曜日・金曜日,月曜日,第4木曜日
,馬場山原,火曜日・金曜日,月曜日,第4木曜日
,馬場山東1～3丁目,火曜日・金曜日,木曜日,第4木曜日
,馬場山緑,火曜日・金曜日,月曜日,第4木曜日
,東石坂町,火曜日・金曜日,月曜日,第4火曜日
,東王子町,月曜日・木曜日,火曜日,第1水曜日
,東折尾町,月曜日・木曜日,金曜日,第2水曜日
,東川頭町,月曜日・木曜日,火曜日,第1火曜日
,東神原町,月曜日・木曜日,火曜日,第1火曜日
,東鳴水1～5丁目,月曜日・木曜日,火曜日,第1火曜日
,東浜町,火曜日・金曜日,月曜日,第1月曜日
,東曲里町,月曜日・木曜日,火曜日,第1水曜日
,引野1～3丁目,月曜日・木曜日,火曜日,第3水曜日
,樋口町,月曜日・木曜日,火曜日,第1金曜日
,日吉台1～3丁目,月曜日・木曜日,金曜日,第2木曜日
,平尾町,月曜日・木曜日,火曜日,第1火曜日
,藤田1～4丁目,火曜日・金曜日,月曜日,第1月曜日
,藤原1～4丁目,月曜日・木曜日,金曜日,第2木曜日
,船越1丁目（一部）,月曜日・木曜日,金曜日,第4火曜日
,船越1丁目（一部）,火曜日・金曜日,月曜日,第4火曜日
,船越2～3丁目,火曜日・金曜日,月曜日,第4火曜日
,舟町,火曜日・金曜日,月曜日,第1月曜日
,別所町,月曜日・木曜日,火曜日,第3水曜日
,別当町,月曜日・木曜日,火曜日,第3水曜日
,北筑1～3丁目,月曜日・木曜日,金曜日,第3月曜日
,星ケ丘1～7丁目,火曜日・金曜日,木曜日,第4金曜日
,堀川町,月曜日・木曜日,金曜日,第2水曜日
,大字本城（一部）,月曜日・木曜日,金曜日,第4木曜日
,大字本城（一部）,火曜日・金曜日,月曜日,第4木曜日
,本城1丁目,月曜日・木曜日,火曜日,第2月曜日
,本城2丁目,月曜日・木曜日,金曜日,第2月曜日
,本城3～5丁目,月曜日・木曜日,火曜日,第2月曜日
,本城学研台1～3丁目,火曜日・金曜日,月曜日,第4木曜日
,本城東1～3丁目,月曜日・木曜日,火曜日,第2月曜日
,本城東4～6丁目,月曜日・木曜日,火曜日,第2火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
ま,町上津役西1～2丁目,月曜日・木曜日,金曜日,第4月曜日
,町上津役西3丁目（一部）,月曜日・木曜日,金曜日,第4月曜日
,町上津役西3丁目（一部）,火曜日・金曜日,月曜日,第4月曜日
,町上津役西4丁目（一部）,月曜日・木曜日,金曜日,第4月曜日
,町上津役西4丁目（一部）,火曜日・金曜日,月曜日,第4月曜日
,町上津役東1～3丁目,月曜日・木曜日,火曜日,第4月曜日
,的場町,月曜日・木曜日,金曜日,第3火曜日
,真名子1～2丁目,火曜日・金曜日,月曜日,第4水曜日
,丸尾町,月曜日・木曜日,金曜日,第2水曜日
,三ツ頭1～2丁目,月曜日・木曜日,金曜日,第4金曜日
,光貞台1～3丁目,月曜日・木曜日,金曜日,第4木曜日
,南王子町,月曜日・木曜日,火曜日,第1水曜日
,南鷹見町,月曜日・木曜日,金曜日,第2水曜日
,南八千代町,月曜日・木曜日,火曜日,第1月曜日
,美原町,月曜日・木曜日,金曜日,第3火曜日
,美吉野町,月曜日・木曜日,金曜日,第2水曜日
,椋枝1～2丁目,火曜日・金曜日,月曜日,第4火曜日
,元城町,月曜日・木曜日,火曜日,第1火曜日
,森下町,月曜日・木曜日,金曜日,第3火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
や,屋敷1～2丁目,火曜日・金曜日,月曜日,第1月曜日
,八千代町,火曜日・金曜日,月曜日,第1月曜日
,八枝1～5丁目,月曜日・木曜日,金曜日,第3月曜日
,山寺町,月曜日・木曜日,火曜日,第1水曜日
,夕原町,月曜日・木曜日,火曜日,第2火曜日
,養福寺町,月曜日・木曜日,金曜日,第3火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
ら,力丸町（一部）,月曜日・木曜日,火曜日,第4木曜日
,力丸町（一部）,月曜日・木曜日,金曜日,第4木曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
わ,若葉1～3丁目,月曜日・木曜日,金曜日,第3火曜日
,割子川1～2丁目,月曜日・木曜日,火曜日,第3水曜日
あ,旭町,火曜日・金曜日,木曜日,第2金曜日
,浅生1丁目,月曜日・木曜日,金曜日,第2金曜日
,浅生2丁目（1番）,月曜日・木曜日,金曜日,第2金曜日
,浅生2丁目（1番以外）,火曜日・金曜日,木曜日,第2金曜日
,浅生3丁目,月曜日・木曜日,金曜日,第2金曜日
,一枝1～4丁目,火曜日・金曜日,木曜日,第3火曜日
,沖台1～2丁目,月曜日・木曜日,金曜日,第2金曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
か,川代1～2丁目,火曜日・金曜日,木曜日,第2金曜日
,観音寺町,月曜日・木曜日,金曜日,第3月曜日
,北鳥旗町,火曜日・金曜日,木曜日,第2金曜日
,銀座1～2丁目,火曜日・金曜日,木曜日,第2金曜日
,小芝1～3丁目,火曜日・金曜日,木曜日,第2木曜日
,金比羅町,火曜日・金曜日,木曜日,第3火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
さ,幸町,火曜日・金曜日,木曜日,第2金曜日
,境川1～2丁目,火曜日・金曜日,木曜日,第2木曜日
,沢見1～2丁目,火曜日・金曜日,木曜日,第2木曜日
,三六町,火曜日・金曜日,木曜日,第2木曜日
,椎ノ木町,月曜日・木曜日,金曜日,第3月曜日
,汐井町,火曜日・金曜日,木曜日,第2金曜日
,正津町,月曜日・木曜日,金曜日,第2金曜日
,新池1～3丁目,火曜日・金曜日,木曜日,第2金曜日
,新川町,月曜日・木曜日,金曜日,第2金曜日
,菅原1～4丁目,月曜日・木曜日,金曜日,第3月曜日
,仙水町,火曜日・金曜日,木曜日,第2木曜日
,千防1～3丁目,火曜日・金曜日,木曜日,第2金曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
た,高峰1～3丁目,月曜日・木曜日,金曜日,第3月曜日
,土取町,火曜日・金曜日,木曜日,第2木曜日
,天神1～2丁目,火曜日・金曜日,木曜日,第2木曜日
,天籟寺1～2丁目,火曜日・金曜日,木曜日,第3火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
な,大字中原,火曜日・金曜日,木曜日,第2木曜日
,中原西1～3丁目,火曜日・金曜日,木曜日,第2木曜日
,中原東1～4丁目,火曜日・金曜日,木曜日,第2木曜日
,中本町,火曜日・金曜日,木曜日,第2金曜日
